id,name,now_cost,position,team,influence_rank_type,now_cost_rank,threat_rank_type,bps,points_per_game_rank,expected_assists_per_90,points_per_game_rank_type,total_points,transfers_in_event,transfers_out_event,form_rank,in_dreamteam,news,goals_conceded_per_90,expected_assists,corners_and_indirect_freekicks_order,expected_goals_conceded,cost_change_event_fall,form,minutes,chance_of_playing_next_round,expected_goals_conceded_per_90,starts,ep_next,web_name,selected_rank,points_per_game,assists,expected_goals_per_90,ict_index_rank,creativity_rank,chance_of_playing_this_round,status,penalties_saved,selected_by_percent,saves_per_90,saves,threat_rank,news_added,dreamteam_count,cost_change_event,transfers_in,ict_index_rank_type,influence_rank,direct_freekicks_order,event_points,goals_conceded,value_form,starts_per_90,expected_goal_involvements_per_90,selected_rank_type,cost_change_start,ep_this,penalties_missed,threat,red_cards,own_goals,clean_sheets_per_90,expected_goals,yellow_cards,creativity,ict_index,influence,expected_goal_involvements,penalties_order,clean_sheets,bonus,now_cost_rank_type,goals_scored,transfers_out,value_season,creativity_rank_type,cost_change_start_fall,form_rank_type
647,Joseph Anang,40,GKP,West Ham,64,671,41,0,536,0.0,64,0,84,70,461,False,,0.0,0.00,,0.00,0,0.0,0,,0.0,0,0.5,Anang,496,0.0,0,0.0,531,509,,a,0,0.1,0.0,0,486,,0,0,4354,64,524,,0,0,0.0,0.0,0.0,67,0,0.0,0,0.0,0,0,0.0,0.00,0,0.0,0.0,0.0,0.00,,0,0,56,0,2824,0.0,48,0,63
664,James Ward-Prowse,61,MID,West Ham,9,60,59,273,24,0.3,15,54,50183,12658,51,False,,1.96,3.25,1.0,20.82,0,4.2,962,,1.95,11,4.7,Ward-Prowse,41,4.9,5,0.19,16,6,,a,0,9.5,0.0,0,95,,1,0,1856877,12,21,1.0,11,21,0.7,1.03,0.49,15,1,4.2,0,128.0,0,0,0.09,1.98,1,406.6,86.0,325.2,5.23,,1,7,37,2,1019773,8.9,5,-1,25
676,Konstantinos Mavropanos,45,DEF,West Ham,153,395,131,1,743,0.0,241,-1,149,97,742,False,,2.97,0.00,,1.45,0,-0.5,91,100.0,1.43,1,0.0,Mavropanos,565,-0.5,0,0.03,430,419,100.0,a,0,0.0,0.0,0,371,2023-08-25T14:00:09.803368Z,0,0,2258,153,416,,0,3,-0.1,0.99,0.03,204,0,-0.5,0,6.0,0,1,0.0,0.03,1,0.5,1.4,8.0,0.03,,0,0,80,0,1331,-0.2,153,0,240
689,Mohammed Kudus,65,MID,West Ham,83,47,81,92,163,0.1,74,25,12188,5950,79,False,,2.96,0.40,,6.22,0,3.5,365,,1.53,3,4.0,Kudus,151,2.8,1,0.19,195,170,,a,0,1.4,0.0,0,132,,1,0,178037,96,211,,1,12,0.5,0.74,0.29,48,0,3.5,0,87.0,0,0,0.0,0.76,2,73.3,26.8,108.4,1.16,,0,2,29,2,50680,3.8,107,0,42
351,Tommy Doyle,44,MID,Wolves,139,518,186,36,345,0.04,162,7,517,200,228,False,,1.08,0.07,2.0,1.60,0,1.2,167,100.0,0.86,1,1.2,Doyle,491,1.2,0,0.03,355,302,100.0,a,0,0.1,0.0,0,366,2023-09-23T21:30:07.230910Z,0,0,6693,160,323,4.0,1,2,0.3,0.54,0.07,168,-1,1.2,0,7.0,0,0,0.54,0.06,1,26.8,7.6,42.6,0.13,,1,0,288,0,4457,1.6,159,1,108
545,Rayan Aït-Nouri,45,DEF,Wolves,48,410,43,96,387,0.08,135,12,2554,789,254,False,,1.55,0.82,,13.71,0,1.0,871,100.0,1.42,11,1.0,Aït-Nouri,250,1.0,0,0.12,126,81,100.0,a,0,0.4,0.0,0,194,2023-10-09T08:30:09.236703Z,0,0,39727,33,136,,1,15,0.2,1.14,0.2,97,0,1.0,0,51.0,0,0,0.0,1.13,4,140.1,34.9,158.0,1.95,,0,0,83,0,37270,2.7,17,0,85
546,Daniel Bentley,39,GKP,Wolves,31,714,5,0,468,0.0,31,0,2862,710,386,False,,0.0,0.00,,0.00,0,0.0,0,,0.0,0,0.0,Bentley,225,0.0,0,0.0,463,438,,a,0,0.5,0.0,0,413,,0,0,26936,31,457,,0,0,0.0,0.0,0.0,30,-1,0.0,0,0.0,0,0,0.0,0.00,0,0.0,0.0,0.0,0.00,,0,0,71,0,20138,0.0,12,1,29
547,Bendegúz Bolla,40,DEF,Wolves,190,664,179,0,530,0.0,186,0,0,544,455,False,Season-long loan to Servette,0.0,0.00,,0.00,0,0.0,0,0.0,0.0,0,0.0,Bolla,239,0.0,0,0.0,526,504,0.0,u,0,0.5,0.0,0,480,2023-09-02T08:44:59.758273Z,0,0,11202,190,519,,0,0,0.0,0.0,0.0,92,0,0.0,0,0.0,0,0,0.0,0.00,0,0.0,0.0,0.0,0.00,,0,0,192,0,50175,0.0,188,0,155
548,Hugo Bueno López,44,DEF,Wolves,134,555,107,38,326,0.11,110,8,69,69,568,False,,1.93,0.17,,2.95,0,0.0,140,100.0,1.9,1,0.0,H.Bueno,407,1.3,0,0.14,344,266,100.0,a,0,0.1,0.0,0,316,2023-10-06T16:00:10.747104Z,0,0,4819,122,347,,0,3,0.0,0.64,0.25,159,-1,0.0,0,16.0,0,1,0.64,0.22,0,37.5,8.4,30.8,0.39,,1,0,125,0,11374,1.8,81,1,215
549,Francisco Jorge Tomás Oliveira,45,MID,Wolves,270,441,266,0,673,0.0,277,0,0,2,628,False,Season long loan to Stoke City,0.0,0.00,,0.00,0,0.0,0,0.0,0.0,0,0.0,Chiquinho,701,0.0,0,0.0,670,659,0.0,u,0,0.0,0.0,0,650,2023-07-24T10:00:19.445389Z,0,0,0,274,664,,0,0,0.0,0.0,0.0,289,0,0.0,0,0.0,0,0,0.0,0.00,0,0.0,0.0,0.0,0.00,,0,0,256,0,698,0.0,271,0,248
550,Luke Cundle,45,MID,Wolves,249,400,245,0,644,0.0,257,0,0,7,594,False,Season long loan to Plymouth Argyle,0.0,0.00,,0.00,0,0.0,0,0.0,0.0,0,0.0,Cundle,658,0.0,0,0.0,638,628,0.0,u,0,0.0,0.0,0,617,2023-08-09T08:37:41.375390Z,0,0,0,253,632,,0,0,0.0,0.0,0.0,264,0,0.0,0,0.0,0,0,0.0,0.00,0,0.0,0.0,0.0,0.00,,0,0,231,0,1790,0.0,250,0,225
551,Craig Dawson,45,DEF,Wolves,11,355,8,165,315,0.03,104,17,360,1937,251,False,Suspended until 02 Dec,1.7,0.34,,18.77,0,1.0,1060,0.0,1.59,12,0.0,Dawson,267,1.4,0,0.06,87,224,,s,0,0.3,0.0,0,98,2023-11-12T20:00:09.495873Z,0,0,41174,17,39,,1,20,0.2,1.02,0.09,104,0,1.0,0,124.0,0,0,0.08,0.68,5,50.9,44.5,269.0,1.02,,1,0,54,0,33548,3.8,62,0,82
552,Fábio Silva,53,FWD,Wolves,40,145,34,7,430,0.03,54,8,448,479,712,False,,2.78,0.09,,7.20,0,0.0,259,,2.5,3,0.0,Fábio Silva,308,1.0,0,0.39,274,222,,a,0,0.2,0.0,0,123,,0,0,13827,38,364,,0,8,0.0,1.04,0.42,48,-2,0.0,0,93.0,0,0,0.35,1.12,2,51.6,16.9,25.2,1.21,,1,0,38,0,25452,1.5,36,2,86
554,Gonçalo Manuel Ganchinho Guedes,54,MID,Wolves,316,119,316,0,727,0.0,316,0,0,26,717,False,Season-long loan to Benfica,0.0,0.00,,0.00,0,0.0,0,0.0,0.0,0,0.0,Guedes,540,0.0,0,0.0,727,727,0.0,u,0,0.0,0.0,0,725,2023-08-31T08:54:37.485544Z,0,0,1001,316,727,,0,0,0.0,0.0,0.0,194,-1,0.0,0,0.0,0,0,0.0,0.00,0,0.0,0.0,0.0,0.00,,0,0,74,0,7532,0.0,316,1,311
555,Joe Hodge,44,MID,Wolves,227,528,222,0,608,0.0,236,0,19,161,552,False,Shoulder injury - Expected back 22 Jan,0.0,0.00,,0.00,0,0.0,0,0.0,0.0,0,0.0,Hodge,483,0.0,0,0.0,602,586,0.0,i,0,0.1,0.0,0,572,2023-10-27T13:30:09.209650Z,0,0,3793,232,595,,0,0,0.0,0.0,0.0,163,-1,0.0,0,0.0,0,0,0.0,0.00,0,0.0,0.0,0.0,0.00,,0,0,293,0,8403,0.0,228,1,202
556,Ki-Jana Hoever,40,DEF,Wolves,192,667,181,0,533,0.0,189,0,0,51,458,False,Season long loan to Stoke City,0.0,0.00,,0.00,0,0.0,0,0.0,0.0,0,0.0,Hoever,507,0.0,0,0.0,528,506,0.0,u,0,0.0,0.0,0,482,2023-07-24T09:58:05.682494Z,0,0,0,192,521,,0,0,0.0,0.0,0.0,194,0,0.0,0,0.0,0,0,0.0,0.00,0,0.0,0.0,0.0,0.00,,0,0,195,0,4520,0.0,190,0,158
557,Hwang Hee-chan,55,MID,Wolves,11,101,21,175,34,0.2,21,56,27237,14580,46,False,,1.4,1.75,,11.17,0,4.5,771,100.0,1.3,9,4.5,Hee Chan,81,4.7,2,0.31,38,71,100.0,a,0,5.3,0.0,0,36,2023-08-26T21:00:08.675337Z,0,0,655198,27,33,,2,12,0.8,1.05,0.51,24,0,4.5,0,225.0,0,0,0.0,2.68,3,150.0,65.2,276.2,4.43,3.0,0,5,62,6,152009,10.2,52,0,22
559,João Victor Gomes da Silva,49,MID,Wolves,104,267,134,101,284,0.03,129,19,81,100,289,False,,1.78,0.23,,13.79,0,0.8,759,,1.64,10,0.8,João Gomes,475,1.7,1,0.03,254,151,,a,0,0.1,0.0,0,257,,0,0,4999,119,257,,1,15,0.2,1.19,0.06,158,-1,0.8,0,30.0,0,0,0.12,0.27,4,86.9,19.5,79.0,0.50,,1,0,170,0,6519,3.9,100,1,138
560,Jonathan Castro Otto,43,DEF,Wolves,155,576,211,3,368,0.0,127,1,38,75,504,False,,0.0,0.00,,0.07,0,0.0,4,,1.58,0,0.0,J.Otto,494,1.0,0,0.0,441,548,,a,0,0.1,0.0,0,529,,0,0,1233,157,425,,0,0,0.0,0.0,0.0,189,-2,0.0,0,0.0,0,0,0.0,0.00,0,0.0,0.5,5.0,0.00,,0,0,136,0,4158,0.2,216,2,190
561,Bruno Cavaco Jordão,44,MID,Wolves,232,538,227,0,614,0.0,241,0,239,284,558,False,,0.0,0.00,,0.00,0,0.0,0,,0.0,0,0.0,Jordão,342,0.0,0,0.0,608,592,,a,0,0.2,0.0,0,578,,0,0,9581,237,601,,0,0,0.0,0.0,0.0,103,-1,0.0,0,0.0,0,0,0.0,0.00,0,0.0,0.0,0.0,0.00,,0,0,298,0,16190,0.0,233,1,207
562,Sasa Kalajdzic,49,FWD,Wolves,28,262,39,80,176,0.18,23,21,852,772,96,False,,0.7,0.25,,1.51,0,3.0,128,,1.06,1,3.0,Kalajdžić,312,2.6,0,0.7,258,264,,a,0,0.2,0.0,0,173,,0,0,22742,35,241,,1,1,0.6,0.7,0.88,49,-1,3.0,0,62.0,0,0,0.7,0.99,0,38.1,18.9,90.0,1.24,,1,4,56,2,20325,4.3,40,1,17
563,Max Kilman,45,DEF,Wolves,15,383,38,181,269,0.02,89,22,1374,1069,232,False,,1.67,0.30,,18.84,0,1.2,1080,,1.57,12,1.2,Kilman,203,1.8,0,0.04,105,158,,a,0,0.7,0.0,0,180,,0,0,58083,25,50,,2,20,0.3,1.0,0.06,78,0,1.2,0,60.0,0,0,0.08,0.45,2,82.5,39.3,249.6,0.75,,1,2,72,0,67759,4.9,38,0,76
564,Tom King,40,GKP,Wolves,55,634,32,0,506,0.0,55,0,124,403,429,False,,0.0,0.00,,0.00,0,0.0,0,,0.0,0,0.0,King,201,0.0,0,0.0,502,480,,a,0,0.7,0.0,0,456,,0,0,13026,55,495,,0,0,0.0,0.0,0.0,27,0,0.0,0,0.0,0,0,0.0,0.00,0,0.0,0.0,0.0,0.00,,0,0,47,0,25833,0.0,39,0,54
565,Mario Lemina,49,MID,Wolves,36,233,29,172,155,0.01,66,31,4946,423,24,False,,1.57,0.15,,18.03,0,5.2,972,100.0,1.67,11,5.2,Lemina,386,2.8,0,0.2,82,202,100.0,a,0,0.1,0.0,0,47,2023-10-08T19:00:08.456027Z,0,0,11955,53,97,,10,17,1.1,1.02,0.21,125,-1,5.2,0,193.0,1,0,0.09,2.14,4,60.6,45.6,200.8,2.29,,1,5,148,2,6294,6.3,118,1,13
567,Pedro Lomba Neto,56,MID,Wolves,19,92,25,206,19,0.27,11,52,1293,32674,139,False,Hamstring injury - Expected back 27 Nov,1.73,2.61,1.0,16.86,0,2.2,886,0.0,1.71,10,0.0,Neto,106,5.2,8,0.21,18,8,0.0,i,0,3.1,0.0,0,41,2023-10-28T19:30:09.445880Z,0,0,1316823,13,52,3.0,0,17,0.4,1.02,0.48,29,1,0.0,0,207.0,0,0,0.1,2.11,3,388.1,84.0,248.0,4.72,,1,5,57,1,1072910,9.3,6,-1,66
568,Daniel Castelo Podence,53,MID,Wolves,314,139,313,0,725,0.0,314,0,0,50,711,False,On loan to Olympiakos,0.0,0.00,,0.00,0,0.0,0,0.0,0.0,0,0.0,Podence,519,0.0,0,0.0,725,725,0.0,u,0,0.0,0.0,0,722,2023-09-06T09:27:43.215497Z,0,0,868,314,725,,0,0,0.0,0.0,0.0,182,-2,0.0,0,0.0,0,0,0.0,0.00,0,0.0,0.0,0.0,0.00,,0,0,88,0,11372,0.0,314,2,307
569,José Malheiro de Sá,50,GKP,Wolves,9,178,82,205,136,0.0,14,36,2541,2669,187,False,,1.67,0.00,,18.84,0,1.8,1080,,1.57,12,1.8,José Sá,145,3.0,0,0.0,160,712,,a,0,1.5,3.5,42,709,,1,0,129835,10,22,,2,20,0.4,1.0,0.0,19,0,1.8,0,0.0,0,0,0.08,0.00,1,0.0,31.5,314.8,0.00,,1,4,6,0,113847,7.2,83,0,20
570,Pablo Sarabia,47,MID,Wolves,91,314,93,65,110,0.47,47,20,4075,315,107,False,,0.47,0.99,3.0,2.53,0,2.8,190,,1.2,2,2.8,Sarabia,370,3.3,2,0.36,174,98,,a,0,0.1,0.0,0,157,,1,0,20621,85,233,2.0,11,1,0.6,0.95,0.83,116,-3,2.8,0,70.0,0,0,0.47,0.75,1,124.5,29.4,98.4,1.74,,1,2,205,1,22659,4.3,72,3,54
571,Matija Šarkić,40,GKP,Wolves,58,648,35,0,518,0.0,58,0,0,283,442,False,Permanent transfer to Millwall,0.0,0.00,,0.00,0,0.0,0,0.0,0.0,0,0.0,Šarkić,272,0.0,0,0.0,514,492,0.0,u,0,0.3,0.0,0,468,2023-08-07T07:47:40.181414Z,0,0,0,58,507,,0,0,0.0,0.0,0.0,35,0,0.0,0,0.0,0,0,0.0,0.00,0,0.0,0.0,0.0,0.00,,0,0,50,0,23274,0.0,42,0,57
572,Nélson Cabral Semedo,45,DEF,Wolves,42,380,61,133,302,0.05,101,16,1233,652,252,False,,1.78,0.49,,17.60,0,1.0,959,100.0,1.65,11,1.0,N.Semedo,253,1.5,0,0.03,165,148,100.0,a,0,0.4,0.0,0,219,2023-10-19T12:00:09.529330Z,0,0,42692,45,123,,2,19,0.2,1.03,0.08,99,0,1.0,0,42.0,0,0,0.09,0.36,4,88.7,30.7,175.6,0.84,,1,0,70,0,41567,3.6,35,0,83
573,Toti António Gomes,44,DEF,Wolves,84,561,87,92,251,0.01,82,17,731,265,113,False,,1.23,0.06,,7.88,0,2.5,583,,1.22,6,2.5,Toti,374,1.9,1,0.02,278,324,,a,0,0.1,0.0,0,276,,0,0,8902,95,205,,2,8,0.6,0.93,0.03,142,-1,2.5,0,23.0,0,0,0.0,0.15,0,20.5,15.7,112.2,0.21,,0,0,126,0,7527,3.9,114,1,28
574,Boubacar Traoré,44,MID,Wolves,150,546,179,39,382,0.05,176,8,377,811,279,False,,3.19,0.14,,6.19,0,0.8,254,,2.19,2,0.8,Boubacar Traore,244,1.0,0,0.01,361,309,,a,0,0.4,0.0,0,353,,0,0,32666,165,343,,0,9,0.2,0.71,0.06,78,-1,0.8,0,9.0,0,0,0.0,0.04,1,25.3,6.9,33.2,0.18,,0,0,303,0,46064,1.8,160,1,132
590,Matheus Santos Carneiro Da Cunha,55,FWD,Wolves,10,107,9,133,118,0.13,18,39,13379,3669,55,False,,1.65,1.38,,16.46,0,4.0,981,100.0,1.51,12,4.0,Cunha,163,3.2,2,0.28,29,68,100.0,a,0,1.2,0.0,0,22,2023-08-11T13:30:07.246810Z,0,0,183639,8,80,,5,18,0.7,1.1,0.41,25,0,4.0,0,310.0,0,0,0.09,3.04,1,152.8,68.1,217.8,4.42,1.0,1,2,31,2,115455,7.1,6,0,10
598,Matt Doherty,43,DEF,Wolves,124,569,90,25,444,0.12,143,5,206,358,299,False,,1.81,0.33,,4.62,0,0.5,249,,1.67,1,0.5,Doherty,325,0.8,0,0.04,314,221,,a,0,0.2,0.0,0,283,,0,0,10016,113,322,,0,5,0.1,0.36,0.16,128,-2,0.5,0,21.0,0,0,0.0,0.12,1,52.3,11.6,42.8,0.45,,0,0,129,0,21117,1.2,60,2,96
697,Santiago Bueno,45,DEF,Wolves,238,391,237,0,638,0.0,236,0,64,68,588,False,,0.0,0.00,,0.00,0,0.0,0,100.0,0.0,0,0.0,S.Bueno,588,0.0,0,0.0,632,622,100.0,a,0,0.0,0.0,0,611,2023-10-06T16:00:11.039996Z,0,0,1492,238,626,,0,0,0.0,0.0,0.0,209,0,0.0,0,0.0,0,0,0.0,0.00,0,0.0,0.0,0.0,0.00,,0,0,78,0,1096,0.0,238,0,225
698,Enso González,50,MID,Wolves,312,216,310,0,723,0.0,312,0,59,48,704,False,,0.0,0.00,,0.00,0,0.0,0,,0.0,0,0.0,González,661,0.0,0,0.0,723,721,,a,0,0.0,0.0,0,718,,0,0,925,312,723,,0,0,0.0,0.0,0.0,266,0,0.0,0,0.0,0,0,0.0,0.00,0,0.0,0.0,0.0,0.00,,0,0,136,0,703,0.0,311,0,301
